delta_t,ir_v_d,re_v_d,ta,tb1,tb2,tc,va,vb1,vb2,vc,bat_id
884,0.86599,0.13313,2013/4/15 10:03,2013/4/15 11:03,2013/4/15 11:03,2013/4/15 11:18,3.49895,2.49983,2.63296,2.8934,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.86599,0.12926,2013/4/15 12:37,2013/4/15 13:37,2013/4/15 13:37,2013/4/15 13:52,3.49895,2.5037,2.63296,2.8934,cell_v_drop_ATL60_LFP_cell_2013_1
866,0.86599,0.13313,2013/4/15 15:11,2013/4/15 16:12,2013/4/15 16:12,2013/4/15 16:26,3.49895,2.49983,2.63296,2.89276,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.86599,0.13313,2013/4/15 17:46,2013/4/15 18:46,2013/4/15 18:46,2013/4/15 19:00,3.49895,2.49983,2.63296,2.89276,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.86664,0.13248,2013/4/15 20:20,2013/4/15 21:20,2013/4/15 21:20,2013/4/15 21:35,3.49895,2.49983,2.63231,2.89276,cell_v_drop_ATL60_LFP_cell_2013_1
869,0.86211,0.13701,2013/4/15 22:54,2013/4/15 23:54,2013/4/15 23:54,2013/4/16 0:09,3.49895,2.49983,2.63684,2.89211,cell_v_drop_ATL60_LFP_cell_2013_1
886,0.86664,0.13184,2013/4/16 1:28,2013/4/16 2:28,2013/4/16 2:28,2013/4/16 2:43,3.4996,2.50112,2.63296,2.89211,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.86664,0.13313,2013/4/16 4:03,2013/4/16 5:03,2013/4/16 5:03,2013/4/16 5:17,3.4996,2.49983,2.63296,2.89211,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.86664,0.13119,2013/4/16 6:37,2013/4/16 7:37,2013/4/16 7:37,2013/4/16 7:51,3.4996,2.50177,2.63296,2.89146,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.86664,0.13313,2013/4/16 9:11,2013/4/16 10:11,2013/4/16 10:11,2013/4/16 10:26,3.4996,2.49983,2.63296,2.89211,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.86599,0.13119,2013/4/16 11:45,2013/4/16 12:45,2013/4/16 12:45,2013/4/16 13:00,3.49895,2.50177,2.63296,2.89276,cell_v_drop_ATL60_LFP_cell_2013_1
867,0.86599,0.12926,2013/4/16 14:19,2013/4/16 15:19,2013/4/16 15:19,2013/4/16 15:34,3.49895,2.5037,2.63296,2.89211,cell_v_drop_ATL60_LFP_cell_2013_1
870,0.86599,0.12926,2013/4/16 16:53,2013/4/16 17:53,2013/4/16 17:54,2013/4/16 18:08,3.49895,2.5037,2.63296,2.89211,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.86664,0.13248,2013/4/16 19:28,2013/4/16 20:28,2013/4/16 20:28,2013/4/16 20:42,3.49895,2.49983,2.63231,2.89146,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.8731,0.12667,2013/4/16 22:02,2013/4/16 23:02,2013/4/16 23:02,2013/4/16 23:17,3.4996,2.49983,2.6265,2.83524,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.90671,0.12279,2013/4/17 0:37,2013/4/17 1:37,2013/4/17 1:37,2013/4/17 1:52,3.52933,2.49983,2.62262,2.80745,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.91317,0.11827,2013/4/17 3:12,2013/4/17 4:13,2013/4/17 4:13,2013/4/17 4:28,3.5345,2.50306,2.62133,2.80163,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.92028,0.11956,2013/4/17 5:48,2013/4/17 6:49,2013/4/17 6:49,2013/4/17 7:04,3.53967,2.49983,2.61939,2.79452,cell_v_drop_ATL60_LFP_cell_2013_1
882,0.92351,0.11374,2013/4/17 8:24,2013/4/17 9:25,2013/4/17 9:25,2013/4/17 9:39,3.54225,2.505,2.61874,2.79323,cell_v_drop_ATL60_LFP_cell_2013_1
887,0.92222,0.11956,2013/4/17 11:00,2013/4/17 12:01,2013/4/17 12:01,2013/4/17 12:15,3.54161,2.49983,2.61939,2.79517,cell_v_drop_ATL60_LFP_cell_2013_1
868,0.92481,0.11826,2013/4/17 13:36,2013/4/17 14:37,2013/4/17 14:37,2013/4/17 14:51,3.5429,2.49983,2.61809,2.79,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.86406,0.13249,2013/4/22 12:57,2013/4/22 13:56,2013/4/22 13:56,2013/4/22 14:11,3.49702,2.50047,2.63296,2.88888,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.86535,0.13377,2013/4/22 15:30,2013/4/22 16:30,2013/4/22 16:30,2013/4/22 16:45,3.49895,2.49983,2.6336,2.88823,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.86664,0.13249,2013/4/22 18:04,2013/4/22 19:04,2013/4/22 19:04,2013/4/22 19:18,3.4996,2.50047,2.63296,2.88759,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.86665,0.13183,2013/4/22 20:38,2013/4/22 21:38,2013/4/22 21:38,2013/4/22 21:53,3.50025,2.50177,2.6336,2.88759,cell_v_drop_ATL60_LFP_cell_2013_1
882,0.86729,0.13249,2013/4/22 23:12,2013/4/23 0:12,2013/4/23 0:12,2013/4/23 0:26,3.50025,2.50047,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.86729,0.13055,2013/4/23 1:46,2013/4/23 2:45,2013/4/23 2:46,2013/4/23 3:00,3.50025,2.50241,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.86729,0.13249,2013/4/23 4:20,2013/4/23 5:19,2013/4/23 5:19,2013/4/23 5:34,3.50025,2.50047,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
895,0.86665,0.1299,2013/4/23 6:53,2013/4/23 7:53,2013/4/23 7:53,2013/4/23 8:08,3.50025,2.5037,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.86729,0.13184,2013/4/23 9:27,2013/4/23 10:27,2013/4/23 10:27,2013/4/23 10:42,3.50025,2.50112,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
876,0.86729,0.13313,2013/4/23 12:01,2013/4/23 13:01,2013/4/23 13:01,2013/4/23 13:16,3.50025,2.49983,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
874,0.86729,0.13249,2013/4/23 14:35,2013/4/23 15:35,2013/4/23 15:35,2013/4/23 15:50,3.50025,2.50047,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.86729,0.13055,2013/4/23 17:09,2013/4/23 18:09,2013/4/23 18:09,2013/4/23 18:24,3.50025,2.50241,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.86729,0.12861,2013/4/23 19:43,2013/4/23 20:43,2013/4/23 20:43,2013/4/23 20:58,3.50025,2.50435,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
883,0.86729,0.13313,2013/4/23 22:17,2013/4/23 23:17,2013/4/23 23:17,2013/4/23 23:32,3.50025,2.49983,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.86665,0.13313,2013/4/24 0:51,2013/4/24 1:51,2013/4/24 1:51,2013/4/24 2:06,3.50025,2.50047,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.86729,0.13313,2013/4/24 3:25,2013/4/24 4:25,2013/4/24 4:25,2013/4/24 4:39,3.50025,2.49983,2.63296,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.86665,0.13183,2013/4/24 5:59,2013/4/24 6:59,2013/4/24 6:59,2013/4/24 7:13,3.50025,2.50177,2.6336,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.86729,0.1299,2013/4/24 8:33,2013/4/24 9:33,2013/4/24 9:33,2013/4/24 9:47,3.50025,2.50306,2.63296,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.86729,0.13119,2013/4/24 11:07,2013/4/24 12:07,2013/4/24 12:07,2013/4/24 12:21,3.50025,2.50177,2.63296,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.86665,0.13377,2013/4/24 13:41,2013/4/24 14:41,2013/4/24 14:41,2013/4/24 14:55,3.50025,2.49983,2.6336,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
870,0.86665,0.13377,2013/4/24 16:15,2013/4/24 17:15,2013/4/24 17:15,2013/4/24 17:29,3.50025,2.49983,2.6336,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.86729,0.13313,2013/4/24 18:49,2013/4/24 19:49,2013/4/24 19:49,2013/4/24 20:04,3.50025,2.49983,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
896,0.86793,0.13249,2013/4/24 21:23,2013/4/24 22:23,2013/4/24 22:23,2013/4/24 22:38,3.50089,2.50047,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.86665,0.13377,2013/4/24 23:57,2013/4/25 0:57,2013/4/25 0:57,2013/4/25 1:11,3.50025,2.49983,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.86665,0.13248,2013/4/25 2:31,2013/4/25 3:30,2013/4/25 3:31,2013/4/25 3:45,3.50025,2.50112,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.86729,0.13313,2013/4/25 5:05,2013/4/25 6:04,2013/4/25 6:04,2013/4/25 6:19,3.50025,2.49983,2.63296,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.86729,0.13184,2013/4/25 7:38,2013/4/25 8:38,2013/4/25 8:38,2013/4/25 8:53,3.50025,2.50112,2.63296,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
876,0.86793,0.12926,2013/4/25 10:12,2013/4/25 11:12,2013/4/25 11:12,2013/4/25 11:27,3.50089,2.5037,2.63296,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
887,0.86665,0.13377,2013/4/25 12:46,2013/4/25 13:46,2013/4/25 13:46,2013/4/25 14:01,3.50025,2.49983,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
887,0.86665,0.13183,2013/4/25 15:20,2013/4/25 16:20,2013/4/25 16:20,2013/4/25 16:35,3.50025,2.50177,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.86665,0.13377,2013/4/25 17:54,2013/4/25 18:54,2013/4/25 18:54,2013/4/25 19:09,3.50025,2.49983,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.86665,0.13054,2013/4/25 20:28,2013/4/25 21:28,2013/4/25 21:28,2013/4/25 21:43,3.50025,2.50306,2.6336,2.88694,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.87569,0.12473,2013/4/25 23:02,2013/4/26 0:02,2013/4/26 0:02,2013/4/26 0:17,3.50025,2.49983,2.62456,2.81779,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.92998,0.11568,2013/4/26 1:37,2013/4/26 2:38,2013/4/26 2:38,2013/4/26 2:53,3.54549,2.49983,2.61551,2.77966,cell_v_drop_ATL60_LFP_cell_2013_1
874,0.94355,0.11374,2013/4/26 4:14,2013/4/26 5:14,2013/4/26 5:14,2013/4/26 5:29,3.55712,2.49983,2.61357,2.77126,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.95066,0.1118,2013/4/26 6:50,2013/4/26 7:51,2013/4/26 7:51,2013/4/26 8:06,3.56229,2.49983,2.61163,2.76867,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.95388,0.10987,2013/4/26 9:27,2013/4/26 10:28,2013/4/26 10:28,2013/4/26 10:43,3.56487,2.50112,2.61099,2.76674,cell_v_drop_ATL60_LFP_cell_2013_1
879,0.95776,0.1047,2013/4/26 12:05,2013/4/26 13:05,2013/4/26 13:05,2013/4/26 13:20,3.5681,2.50564,2.61034,2.76415,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.93708,0.13313,2013/4/26 14:42,2013/4/26 15:42,2013/4/26 15:42,2013/4/26 15:57,3.57004,2.49983,2.63296,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
878,0.84144,0.15446,2013/5/30 12:09,2013/5/30 13:08,2013/5/30 13:08,2013/5/30 13:23,3.49831,2.50241,2.65687,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.84402,0.15704,2013/5/30 14:43,2013/5/30 15:42,2013/5/30 15:42,2013/5/30 15:57,3.50089,2.49983,2.65687,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.84467,0.15704,2013/5/30 17:16,2013/5/30 18:16,2013/5/30 18:16,2013/5/30 18:31,3.50154,2.49983,2.65687,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
883,0.8408,0.16156,2013/5/30 19:50,2013/5/30 20:49,2013/5/30 20:49,2013/5/30 21:04,3.50219,2.49983,2.66139,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.84467,0.15704,2013/5/30 22:24,2013/5/30 23:23,2013/5/30 23:23,2013/5/30 23:38,3.50154,2.49983,2.65687,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.84467,0.15704,2013/5/31 0:57,2013/5/31 1:57,2013/5/31 1:57,2013/5/31 2:11,3.50154,2.49983,2.65687,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.84467,0.15575,2013/5/31 3:31,2013/5/31 4:30,2013/5/31 4:30,2013/5/31 4:45,3.50154,2.50112,2.65687,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
889,0.84467,0.15575,2013/5/31 6:05,2013/5/31 7:04,2013/5/31 7:04,2013/5/31 7:19,3.50219,2.50177,2.65752,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.84467,0.15446,2013/5/31 8:38,2013/5/31 9:38,2013/5/31 9:38,2013/5/31 9:52,3.50154,2.50241,2.65687,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
891,0.84402,0.15769,2013/5/31 11:12,2013/5/31 12:11,2013/5/31 12:11,2013/5/31 12:26,3.50154,2.49983,2.65752,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
883,0.84467,0.1564,2013/5/31 13:46,2013/5/31 14:45,2013/5/31 14:45,2013/5/31 15:00,3.50154,2.50047,2.65687,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
867,0.84402,0.15575,2013/5/31 16:19,2013/5/31 17:19,2013/5/31 17:19,2013/5/31 17:33,3.50154,2.50177,2.65752,2.88242,cell_v_drop_ATL60_LFP_cell_2013_1
887,0.84402,0.1564,2013/5/31 18:53,2013/5/31 19:52,2013/5/31 19:52,2013/5/31 20:07,3.50154,2.50112,2.65752,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.90929,0.13766,2013/6/1 11:39,2013/6/1 12:39,2013/6/1 12:39,2013/6/1 12:54,3.54742,2.50047,2.63813,2.79452,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.90542,0.15381,2013/6/1 14:15,2013/6/1 15:15,2013/6/1 15:15,2013/6/1 15:30,3.56164,2.50241,2.65622,2.87208,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.84338,0.15704,2013/6/1 16:50,2013/6/1 17:49,2013/6/1 17:49,2013/6/1 18:04,3.50025,2.49983,2.65687,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
869,0.84597,0.15704,2013/6/1 19:23,2013/6/1 20:23,2013/6/1 20:23,2013/6/1 20:37,3.50219,2.49918,2.65622,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.84402,0.15446,2013/6/1 21:57,2013/6/1 22:56,2013/6/1 22:56,2013/6/1 23:11,3.50154,2.50306,2.65752,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
886,0.84402,0.15705,2013/6/2 0:31,2013/6/2 1:30,2013/6/2 1:30,2013/6/2 1:45,3.50154,2.50047,2.65752,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.84338,0.15833,2013/6/2 3:04,2013/6/2 4:04,2013/6/2 4:04,2013/6/2 4:18,3.50154,2.49983,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.84402,0.15511,2013/6/2 5:38,2013/6/2 6:37,2013/6/2 6:37,2013/6/2 6:52,3.50154,2.50241,2.65752,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
897,0.84402,0.15575,2013/6/2 8:11,2013/6/2 9:11,2013/6/2 9:11,2013/6/2 9:26,3.50154,2.50177,2.65752,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.84338,0.15639,2013/6/2 10:45,2013/6/2 11:44,2013/6/2 11:44,2013/6/2 11:59,3.50154,2.50177,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.84402,0.15511,2013/6/2 13:19,2013/6/2 14:18,2013/6/2 14:18,2013/6/2 14:32,3.50154,2.50241,2.65752,2.88242,cell_v_drop_ATL60_LFP_cell_2013_1
874,0.84402,0.15575,2013/6/2 15:52,2013/6/2 16:52,2013/6/2 16:52,2013/6/2 17:06,3.50154,2.50177,2.65752,2.88242,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.84402,0.1564,2013/6/2 18:26,2013/6/2 19:25,2013/6/2 19:25,2013/6/2 19:40,3.50154,2.50112,2.65752,2.88242,cell_v_drop_ATL60_LFP_cell_2013_1
892,0.84402,0.1564,2013/6/2 20:59,2013/6/2 21:59,2013/6/2 21:59,2013/6/2 22:14,3.50154,2.50112,2.65752,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
870,0.84337,0.1564,2013/6/2 23:33,2013/6/3 0:32,2013/6/3 0:32,2013/6/3 0:47,3.50089,2.50112,2.65752,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
879,0.84273,0.15704,2013/6/3 2:07,2013/6/3 3:06,2013/6/3 3:06,2013/6/3 3:21,3.50089,2.50112,2.65816,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.84209,0.15833,2013/6/3 4:40,2013/6/3 5:40,2013/6/3 5:40,2013/6/3 5:55,3.50025,2.49983,2.65816,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.84209,0.15639,2013/6/3 7:14,2013/6/3 8:13,2013/6/3 8:13,2013/6/3 8:28,3.50025,2.50177,2.65816,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
869,0.84338,0.15704,2013/6/3 9:48,2013/6/3 10:47,2013/6/3 10:47,2013/6/3 11:01,3.50154,2.50112,2.65816,2.88242,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.84338,0.15833,2013/6/3 12:21,2013/6/3 13:20,2013/6/3 13:20,2013/6/3 13:35,3.50154,2.49983,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
895,0.84338,0.15833,2013/6/3 14:55,2013/6/3 15:54,2013/6/3 15:54,2013/6/3 16:09,3.50154,2.49983,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.84273,0.15446,2013/6/3 17:28,2013/6/3 18:28,2013/6/3 18:28,2013/6/3 18:42,3.50089,2.5037,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
873,0.84273,0.15833,2013/6/3 20:02,2013/6/3 21:01,2013/6/3 21:01,2013/6/3 21:16,3.50089,2.49983,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
865,0.84273,0.15833,2013/6/3 22:36,2013/6/3 23:35,2013/6/3 23:35,2013/6/3 23:49,3.50089,2.49983,2.65816,2.88306,cell_v_drop_ATL60_LFP_cell_2013_1
895,0.84338,0.15316,2013/6/4 1:09,2013/6/4 2:08,2013/6/4 2:08,2013/6/4 2:23,3.50154,2.505,2.65816,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
870,0.83756,0.15963,2013/6/22 13:14,2013/6/22 14:13,2013/6/22 14:13,2013/6/22 14:27,3.50025,2.50306,2.66269,2.88759,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.84144,0.16157,2013/6/22 15:47,2013/6/22 16:46,2013/6/22 16:46,2013/6/22 17:01,3.50348,2.50047,2.66204,2.88629,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.83627,0.16415,2013/6/22 18:20,2013/6/22 19:19,2013/6/22 19:19,2013/6/22 19:34,3.50348,2.50306,2.66721,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.84208,0.16157,2013/6/22 20:54,2013/6/22 21:52,2013/6/22 21:52,2013/6/22 22:07,3.50412,2.50047,2.66204,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
888,0.84208,0.16092,2013/6/22 23:27,2013/6/23 0:26,2013/6/23 0:26,2013/6/23 0:41,3.50412,2.50112,2.66204,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
868,0.84143,0.16286,2013/6/23 2:00,2013/6/23 2:59,2013/6/23 2:59,2013/6/23 3:13,3.50412,2.49983,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.84079,0.15899,2013/6/23 4:33,2013/6/23 5:32,2013/6/23 5:32,2013/6/23 5:47,3.50348,2.5037,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.84079,0.15963,2013/6/23 7:06,2013/6/23 8:05,2013/6/23 8:05,2013/6/23 8:20,3.50348,2.50306,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.84079,0.16222,2013/6/23 9:40,2013/6/23 10:38,2013/6/23 10:39,2013/6/23 10:53,3.50348,2.50047,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
866,0.84079,0.16286,2013/6/23 12:13,2013/6/23 13:12,2013/6/23 13:12,2013/6/23 13:26,3.50348,2.49983,2.66269,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
868,0.84079,0.16092,2013/6/23 14:46,2013/6/23 15:45,2013/6/23 15:45,2013/6/23 15:59,3.50348,2.50177,2.66269,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
867,0.84079,0.16157,2013/6/23 17:19,2013/6/23 18:18,2013/6/23 18:18,2013/6/23 18:33,3.50348,2.50112,2.66269,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.84079,0.16286,2013/6/23 19:52,2013/6/23 20:51,2013/6/23 20:51,2013/6/23 21:06,3.50348,2.49983,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.84015,0.16286,2013/6/23 22:26,2013/6/23 23:24,2013/6/23 23:24,2013/6/23 23:39,3.50348,2.50047,2.66333,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
899,0.84273,0.16092,2013/6/24 0:59,2013/6/24 1:58,2013/6/24 1:58,2013/6/24 2:13,3.50348,2.49983,2.66075,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
894,0.84079,0.15963,2013/6/24 3:32,2013/6/24 4:31,2013/6/24 4:31,2013/6/24 4:46,3.50348,2.50306,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.84079,0.16286,2013/6/24 6:05,2013/6/24 7:04,2013/6/24 7:04,2013/6/24 7:19,3.50348,2.49983,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
893,0.84079,0.16286,2013/6/24 8:38,2013/6/24 9:37,2013/6/24 9:37,2013/6/24 9:52,3.50348,2.49983,2.66269,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.84015,0.1635,2013/6/24 11:11,2013/6/24 12:10,2013/6/24 12:10,2013/6/24 12:25,3.50348,2.49983,2.66333,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
883,0.84015,0.1635,2013/6/24 13:45,2013/6/24 14:43,2013/6/24 14:43,2013/6/24 14:58,3.50348,2.49983,2.66333,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
867,0.84143,0.16028,2013/6/24 16:18,2013/6/24 17:17,2013/6/24 17:17,2013/6/24 17:31,3.50412,2.50241,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.84143,0.16286,2013/6/24 18:51,2013/6/24 19:50,2013/6/24 19:50,2013/6/24 20:04,3.50412,2.49983,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.84143,0.16222,2013/6/24 21:24,2013/6/24 22:23,2013/6/24 22:23,2013/6/24 22:38,3.50412,2.50047,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.84143,0.15834,2013/6/24 23:57,2013/6/25 0:56,2013/6/25 0:56,2013/6/25 1:11,3.50412,2.50435,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
872,0.84079,0.1635,2013/6/25 2:30,2013/6/25 3:29,2013/6/25 3:29,2013/6/25 3:44,3.50412,2.49983,2.66333,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
890,0.84079,0.16286,2013/6/25 5:04,2013/6/25 6:02,2013/6/25 6:02,2013/6/25 6:17,3.50412,2.50047,2.66333,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
868,0.84143,0.16286,2013/6/25 7:37,2013/6/25 8:36,2013/6/25 8:36,2013/6/25 8:50,3.50412,2.49983,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.84079,0.16286,2013/6/25 10:10,2013/6/25 11:09,2013/6/25 11:09,2013/6/25 11:23,3.50412,2.50047,2.66333,2.885,cell_v_drop_ATL60_LFP_cell_2013_1
868,0.84079,0.1635,2013/6/25 12:43,2013/6/25 13:42,2013/6/25 13:42,2013/6/25 13:56,3.50412,2.49983,2.66333,2.88436,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.84208,0.16028,2013/6/25 15:16,2013/6/25 16:15,2013/6/25 16:15,2013/6/25 16:30,3.50477,2.50241,2.66269,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
898,0.84079,0.1635,2013/6/25 17:49,2013/6/25 18:48,2013/6/25 18:48,2013/6/25 19:03,3.50412,2.49983,2.66333,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
875,0.84144,0.1635,2013/6/25 20:22,2013/6/25 21:21,2013/6/25 21:21,2013/6/25 21:36,3.50477,2.49983,2.66333,2.88371,cell_v_drop_ATL60_LFP_cell_2013_1
871,0.84531,0.15898,2013/6/25 22:55,2013/6/25 23:54,2013/6/25 23:54,2013/6/26 0:09,3.50412,2.49983,2.65881,2.86238,cell_v_drop_ATL60_LFP_cell_2013_1
880,0.89766,0.14541,2013/6/26 1:29,2013/6/26 2:29,2013/6/26 2:29,2013/6/26 2:43,3.5429,2.49983,2.64524,2.80745,cell_v_drop_ATL60_LFP_cell_2013_1
867,0.92222,0.13895,2013/6/26 4:04,2013/6/26 5:04,2013/6/26 5:04,2013/6/26 5:19,3.56358,2.50241,2.64136,2.79517,cell_v_drop_ATL60_LFP_cell_2013_1
881,0.93191,0.14024,2013/6/26 6:40,2013/6/26 7:40,2013/6/26 7:40,2013/6/26 7:55,3.57198,2.49983,2.64007,2.79065,cell_v_drop_ATL60_LFP_cell_2013_1
884,0.91899,0.15704,2013/6/26 9:17,2013/6/26 10:16,2013/6/26 10:16,2013/6/26 10:31,3.57586,2.49983,2.65687,2.84623,cell_v_drop_ATL60_LFP_cell_2013_1
868,0.83369,0.16286,2013/6/26 11:51,2013/6/26 12:50,2013/6/26 12:50,2013/6/26 13:05,3.49702,2.50047,2.66333,2.88823,cell_v_drop_ATL60_LFP_cell_2013_1
863,0.84015,0.16092,2013/6/26 14:25,2013/6/26 15:23,2013/6/26 15:23,2013/6/26 15:38,3.50348,2.50241,2.66333,2.88759,cell_v_drop_ATL60_LFP_cell_2013_1
877,0.87569,0.13184,2013/7/6 17:09,2013/7/6 18:08,2013/7/6 18:08,2013/7/6 18:23,3.50865,2.50112,2.63296,2.88953,cell_v_drop_ATL60_LFP_cell_2013_1
